   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    11430    0.199    0.000    0.199    0.000 {built-in method tensorflow_core.python._tf_stack.extract_stack}
        2    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
     8018    0.003    0.000    0.003    0.000 {built-in method time.time}
   101010    0.018    0.000    0.018    0.000 {built-in method unicodedata.east_asian_width}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
       10    0.001    0.000    0.001    0.000 {built-in method zlib.crc32}
       47    0.000    0.000    0.000    0.000 {function Config.__contains__ at 0x00000282C641D828}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x00000282C4C2EEE8}
     5465    0.001    0.000    0.001    0.000 {function RcParams.__getitem__ at 0x00000283EE9718B8}
    13794    0.050    0.000    0.050    0.000 {method 'ByteSize' of 'google.protobuf.pyext._message.CMessage' objects}
        1    0.000    0.000    0.000    0.000 {method 'ClearField' of 'google.protobuf.pyext._message.CMessage' objects}
    16755    0.040    0.000    0.040    0.000 {method 'CopyFrom' of 'google.protobuf.pyext._message.CMessage' objects}
    32223    0.012    0.000    0.012    0.000 {method 'HasField' of 'google.protobuf.pyext._message.CMessage' objects}
        1    0.000    0.000    0.000    0.000 {method 'ListFields' of 'google.protobuf.pyext._message.CMessage' objects}
       36    0.059    0.002    0.059    0.002 {method 'MergeFrom' of 'google.protobuf.pyext._message.CMessage' objects}
    11893    0.069    0.000    0.069    0.000 {method 'ParseFromString' of 'google.protobuf.pyext._message.CMessage' objects}
    21277    0.157    0.000    0.157    0.000 {method 'SerializeToString' of 'google.protobuf.pyext._message.CMessage' objects}
       10    0.000    0.000    0.000    0.000 {method 'SetInParent' of 'google.protobuf.pyext._message.CMessage' objects}
    10402    0.006    0.000    0.006    0.000 {method 'WhichOneof' of 'google.protobuf.pyext._message.CMessage' objects}
       93    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
     2016    0.001    0.000    0.001    0.000 {method '__enter__' of '_thread.lock' objects}
     2016    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__prepare__' of 'type' objects}
      411    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        4    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
     2005    0.007    0.000    0.007    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
     2067    0.002    0.000    0.002    0.000 {method 'acquire' of '_thread.RLock' objects}
   777050    1.063    0.000    1.063    0.000 {method 'acquire' of '_thread.lock' objects}
   759907    0.077    0.000    0.077    0.000 {method 'add' of 'set' objects}
       24    0.000    0.000    0.000    0.000 {method 'addConstraint' of 'kiwisolver.Solver' objects}
       24    0.001    0.000    0.001    0.000 {method 'addEditVariable' of 'kiwisolver.Solver' objects}
       17    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
       34    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
    24206    0.006    0.000    0.006    0.000 {method 'append' of 'collections.deque' objects}
      933    0.001    0.000    0.001    0.000 {method 'append' of 'google.protobuf.pyext._message.RepeatedScalarContainer' objects}
 16747605    1.591    0.000    1.591    0.000 {method 'append' of 'list' objects}
   186786    0.845    0.000    0.845    0.000 {method 'argmax' of 'numpy.ndarray' objects}
     3059    0.016    0.000    0.016    0.000 {method 'astype' of 'numpy.ndarray' objects}
  1441717    0.105    0.000    0.105    0.000 {method 'bit_length' of 'int' objects}
   369888   14.314    0.000   16.687    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
        1    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingEncoder' objects}
       10    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       12    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       50    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
        8    0.000    0.000    0.001    0.000 {method 'clip' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedRandom' objects}
        4    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.001    0.001    0.001    0.001 {method 'copy' of 'ImagingCore' objects}
     7682    0.004    0.000    0.004    0.000 {method 'copy' of 'dict' objects}
   759901    0.269    0.000    0.269    0.000 {method 'copy' of 'list' objects}
      446    0.001    0.000    0.001    0.000 {method 'copy' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
      176    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      157    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      808    0.000    0.000    0.001    0.000 {method 'discard' of 'set' objects}
       15    0.001    0.000    0.001    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
       12    0.001    0.000    0.001    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       21    0.001    0.000    0.002    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       15    0.000    0.000    0.000    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.009    0.009    0.009    0.009 {method 'encode' of 'ImagingEncoder' objects}
   516185    0.354    0.000    0.354    0.000 {method 'encode' of 'str' objects}
       33    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
     1386    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     2752    0.003    0.000    0.003    0.000 {method 'expandtabs' of 'str' objects}
    14434    0.002    0.000    0.002    0.000 {method 'extend' of 'collections.deque' objects}
     6682    0.017    0.000    0.017    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedCompositeContainer' objects}
     1292    0.002    0.000    0.002    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedScalarContainer' objects}
  1835307    0.492    0.000    0.493    0.000 {method 'extend' of 'list' objects}
      379    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      302    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedRandom' objects}
        8    0.001    0.000    0.001    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
    22799    0.100    0.000    0.112    0.000 {method 'format' of 'str' objects}
       26    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
  1132518    0.400    0.000    0.400    0.000 {method 'get' of 'dict' objects}
      107    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       15    0.000    0.000    0.000    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
       50    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       35    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
  1914841    0.290    0.000    0.290    0.000 {method 'getrandbits' of '_random.Random' objects}
        1    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
      704    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       46    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
   370768    0.068    0.000    0.068    0.000 {method 'insert' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {method 'intersection' of 'set' objects}
    73653    0.012    0.000    0.012    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
       37    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
     1205    0.003    0.000    0.003    0.000 {method 'item' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
       31    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
   987506    0.234    0.000    0.234    0.000 {method 'items' of 'dict' objects}
       37    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        5    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
2109213/2109209    0.285    0.000    0.286    0.000 {method 'join' of 'str' objects}
   800499    0.084    0.000    0.084    0.000 {method 'keys' of 'dict' objects}
       93    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
    12617    0.003    0.000    0.003    0.000 {method 'lower' of 'str' objects}
    33714    0.004    0.000    0.004    0.000 {method 'lstrip' of 'str' objects}
    20491    0.034    0.000    0.034    0.000 {method 'match' of 're.Pattern' objects}
       64    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
       44    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
       15    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       10    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      219    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
    21627    0.006    0.000    0.006    0.000 {method 'pop' of 'dict' objects}
   517469    0.179    0.000    0.179    0.000 {method 'pop' of 'list' objects}
    19024    0.002    0.000    0.002    0.000 {method 'popleft' of 'collections.deque' objects}
     8004    0.012    0.000    0.012    0.000 {method 'rand' of 'numpy.random.mtrand.RandomState' objects}
    87977    1.313    0.000    1.313    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
     1341    0.002    0.000    0.002    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        2    1.746    0.873    1.746    0.873 {method 'read' of '_io.BufferedReader' objects}
      124    0.061    0.000    0.061    0.000 {method 'read' of '_io.FileIO' objects}
        1    0.001    0.001    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        2    0.001    0.001    0.001    0.001 {method 'readlines' of '_io._IOBase' objects}
   232575    1.994    0.000    1.994    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     2005    0.004    0.000    0.004    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
     2067    0.001    0.000    0.001    0.000 {method 'release' of '_thread.RLock' objects}
   500837    0.095    0.000    0.095    0.000 {method 'release' of '_thread.lock' objects}
   400040    0.230    0.000    0.230    0.000 {method 'remove' of 'list' objects}
      675    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
     2061    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
   231437    0.424    0.000    0.424    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       61    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      132    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       20    0.001    0.000    0.001    0.000 {method 'round' of 'numpy.ndarray' objects}
      932    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      270    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
     2589    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      940    0.004    0.000    0.004    0.000 {method 'search' of 're.Pattern' objects}
        4    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {method 'seed' of 'numpy.random.mtrand.RandomState' objects}
        2    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       50    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
       50    0.009    0.000    0.009    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
      171    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
